SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,May-29-2019,Condo/Co-op,1524 Basildon Rd,Mount Pleasant,SC,29466,162500,1,1,The Battery at Parkwest,844,,2006,494,193,215,Sold,http://www.redfin.com/SC/Mt-Pleasant/1524-Basildon-Rd-29466/unit-1524/home/68903229,Charleston Trident MLS,19011093,32.892426,-79.798265
PAST SALE,June-3-2019,Condo/Co-op,1734 Chatelain Way,Mount Pleasant,SC,29464,190000,1,1,Southampton Pointe,866,,1999,489,219,265,Sold,http://www.redfin.com/SC/Mt-Pleasant/1734-Chatelain-Way-29464/unit-1734/home/68596864,Charleston Trident MLS,19004658,32.822885,-79.846029
PAST SALE,February-21-2019,Condo/Co-op,2212 Chatelain Way,Mount Pleasant,SC,29464,175000,1,1,Southampton Pointe,767,,1999,591,228,257,Sold,http://www.redfin.com/SC/Mt-Pleasant/2212-Chatelain-Way-29464/unit-2212/home/68884660,Charleston Trident MLS,18023956,32.8243405,-79.8460048
PAST SALE,November-5-2019,Condo/Co-op,2500 Beaucastel Rd #1733,Mount Pleasant,SC,29464,150000,1,1,Southampton Pointe,866,,1999,334,173,265,Sold,http://www.redfin.com/SC/Mt-Pleasant/2500-Beaucastel-Rd-29464/unit-1733/home/108120977,Charleston Trident MLS,19026825,32.8228969,-79.8460232
PAST SALE,April-3-2019,Condo/Co-op,1300 Park West Blvd #119,Mount Pleasant,SC,29466,177750,1,1,Park West,777,,2000,550,229,225,Sold,http://www.redfin.com/SC/Mt-Pleasant/1300-W-Park-Blvd-29466/unit-119/home/108080727,Charleston Trident MLS,18032780,32.8800332,-79.7802877
PAST SALE,February-8-2019,Condo/Co-op,1300 Park West Blvd #413,Mount Pleasant,SC,29466,135000,1,1,Park West,777,,2000,604,174,220,Sold,http://www.redfin.com/SC/Mt-Pleasant/1300-W-Park-Blvd-29466/unit-413/home/108096808,Charleston Trident MLS,18027000,32.8800332,-79.7802877
PAST SALE,September-2-2020,Condo/Co-op,1600 Long Grove Dr #512,Mount Pleasant,SC,29464,152000,1,1,Long Grove at Seaside Farms,786,,1999,32,193,198,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-512/home/68770547,Charleston Trident MLS,20017747,32.818582,-79.8132249
PAST SALE,March-31-2020,Condo/Co-op,1600 Long Grove Dr #412,Mount Pleasant,SC,29464,150000,1,1,Long Grove,786,,1999,187,191,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-412/home/108129493,Charleston Trident MLS,20011470,32.818582,-79.8132249
PAST SALE,September-18-2020,Condo/Co-op,1600 Long Grove Dr #1328,Mount Pleasant,SC,29464,174000,1,1,Long Grove,786,,1999,16,221,197,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1328/home/108168378,Charleston Trident MLS,20013326,32.818582,-79.8132249
PAST SALE,March-25-2020,Condo/Co-op,1300 Park West Blvd #815,Mount Pleasant,SC,29466,162500,1,1,Park West,777,,2000,193,209,225,Sold,http://www.redfin.com/SC/Mt-Pleasant/1300-W-Park-Blvd-29466/unit-815/home/108140602,Charleston Trident MLS,20001493,32.8799355,-79.7804604
PAST SALE,June-15-2020,Condo/Co-op,1300 Park West Blvd #113,Mount Pleasant,SC,29466,165000,1,1,Park West,777,,2000,111,212,225,Sold,http://www.redfin.com/SC/Mt-Pleasant/1300-W-Park-Blvd-29466/unit-113/home/108140695,Charleston Trident MLS,19029621,32.8800332,-79.7802877
PAST SALE,July-12-2019,Townhouse,992 Key Colony Ct,Mount Pleasant,SC,29464,400000,1,1.5,42 - Mt Pleasant S of IOP Connector,970,1306,2019,450,412,,Sold,http://www.redfin.com/SC/Mt-Pleasant/992-Key-Colony-Ct-29464/home/113409559,Charleston Trident MLS,18019837,32.78806,-79.851451
PAST SALE,December-28-2018,Condo/Co-op,1912 Chatelain Way,Mount Pleasant,SC,29464,189500,1,1,Southampton Pointe,767,,1999,646,247,257,Sold,http://www.redfin.com/SC/Mt-Pleasant/1912-Chatelain-Way-29464/unit-1912/home/92908862,Charleston Trident MLS,18028861,32.8228969,-79.8460232
PAST SALE,October-5-2018,Condo/Co-op,2500 Beaucastel Rd #1532,Mount Pleasant,SC,29464,177000,1,1,Southampton Pointe,928,,1999,730,191,282,Sold,http://www.redfin.com/SC/Mt-Pleasant/2500-Beaucastel-Rd-29464/unit-1532/home/108120847,Charleston Trident MLS,18024820,32.8228969,-79.8460232
PAST SALE,December-18-2018,Condo/Co-op,1533 Rosewood Ln,Mount Pleasant,SC,29464,163000,1,1,Southampton Pointe,866,,1999,656,188,275,Sold,http://www.redfin.com/SC/Mt-Pleasant/1533-Rosewood-Ln-29464/home/68596941,Charleston Trident MLS,18030166,32.8226457,-79.8449449
PAST SALE,August-5-2019,Condo/Co-op,278 Alexandra Dr #16,Mount Pleasant,SC,29464,185000,1,1,East Bridge Town Lofts,825,,1986,426,224,286,Sold,http://www.redfin.com/SC/Mt-Pleasant/278-Alexandra-Dr-29464/unit-16/home/108121009,Charleston Trident MLS,19012192,32.80616,-79.8967352
PAST SALE,August-21-2019,Condo/Co-op,1931 Chatelain Way #1931,Mount Pleasant,SC,29464,172000,1,1,Southampton Pointe,866,,1999,410,199,265,Sold,http://www.redfin.com/SC/Mt-Pleasant/1931-Chatelain-Way-29464/unit-1931/home/68597699,Charleston Trident MLS,19016649,32.822897,-79.846023
PAST SALE,June-3-2019,Condo/Co-op,1100 Legends Club Dr #717,Mount Pleasant,SC,29466,145500,1,1,The Legends at Mt Pleasant,836,,2000,489,174,230,Sold,http://www.redfin.com/SC/Mt-Pleasant/1100-Legends-Club-Dr-29466/unit-717/home/68928324,Charleston Trident MLS,18020090,32.8759581,-79.7674924
PAST SALE,February-25-2020,Single Family Residential,64 Vincent Dr,Mount Pleasant,SC,29464,325000,3,1,Brookgreen Meadows,1128,8712,1960,222,288,,Sold,http://www.redfin.com/SC/Mt-Pleasant/64-Vincent-Dr-29464/home/108172458,Charleston Trident MLS,20000144,32.7956671,-79.8694634
PAST SALE,March-31-2020,Single Family Residential,1142 Bonnie Ln,Mount Pleasant,SC,29464,325000,3,1,Hickory Shadows,1070,13939,1978,187,304,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1142-Bonnie-Ln-29464/home/68598547,Charleston Trident MLS,20009186,32.8065453,-79.8570811
PAST SALE,February-21-2020,Single Family Residential,857 Fairlawn Cir,Mount Pleasant,SC,29464,332100,3,2,Wando Lakes,1210,14810,1986,226,274,3,Sold,http://www.redfin.com/SC/Mt-Pleasant/857-Fairlawn-Cir-29464/home/68747413,Charleston Trident MLS,20001602,32.8323823,-79.8395439
PAST SALE,May-18-2020,Single Family Residential,1649 Lauda Dr,Mount Pleasant,SC,29464,370500,3,2,Wando East,1218,12632,1988,139,304,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1649-Lauda-Dr-29464/home/68553734,Charleston Trident MLS,20009250,32.8279938,-79.8413383
PAST SALE,October-15-2019,Condo/Co-op,1600 Long Grove Dr #921,Mount Pleasant,SC,29464,240000,3,2,Seaside Farms,1197,,1999,355,201,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-921/home/108097026,Charleston Trident MLS,19019772,32.818582,-79.8132249
PAST SALE,,Condo/Co-op,1600 Long Grove Dr #827,Mt Pleasant,SC,29464,242900,3,2,,1197,,1999,,203,,,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-827/home/108187051,,,32.8185655,-79.8132151
PAST SALE,November-30-2018,Single Family Residential,634 Coral St,Mount Pleasant,SC,29464,480000,3,1,Old Mt Pleasant,1225,10018,1955,674,392,,Sold,http://www.redfin.com/SC/Mt-Pleasant/634-Coral-St-29464/home/68594526,Charleston Trident MLS,18027150,32.7876579,-79.8682056
PAST SALE,December-2-2019,Single Family Residential,3307 Crowell Ln,Mount Pleasant,SC,29466,292000,3,2,Planters Pointe,1201,7840,2000,307,243,,Sold,http://www.redfin.com/SC/Mt-Pleasant/3307-Crowell-Ln-29466/home/108169546,Charleston Trident MLS,19029167,32.8988293,-79.8245952
PAST SALE,August-23-2019,Single Family Residential,3217 Morningdale Dr,Mount Pleasant,SC,29466,325000,3,2,Ivy Hall,1152,7840,1997,408,282,24,Sold,http://www.redfin.com/SC/Mt-Pleasant/3217-Morningdale-Dr-29466/home/68877506,Charleston Trident MLS,19015031,32.865685,-79.7905131
PAST SALE,January-18-2019,Condo/Co-op,1375 Cassidy Ct Unit B,Mount Pleasant,SC,29464,299500,3,2,Remington Forest,1250,,1986,625,240,336,Sold,http://www.redfin.com/SC/Mt-Pleasant/1375-Cassidy-Ct-29464/unit-B/home/171601915,Charleston Trident MLS,18024274,32.7958643,-79.8557992
PAST SALE,April-30-2019,Condo/Co-op,1837 Villa Maison Unit 1837-B,Mount Pleasant,SC,29464,220000,3,2,Montclair,1169,,1985,523,188,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1837-Villa-Maison-29464/unit-1837-B/home/160372029,Charleston Trident MLS,19003249,32.831892,-79.832084
PAST SALE,April-8-2019,Single Family Residential,2920 Bennett Charles Rd,Mount Pleasant,SC,29466,280000,3,1,Phillips,1130,43560,1971,545,248,,Sold,http://www.redfin.com/SC/Mt-Pleasant/2920-Bennett-Charles-Rd-29466/home/68823587,Charleston Trident MLS,17033418,32.8833214,-79.8099974
PAST SALE,July-30-2020,Townhouse,1330 Cassidy Ct Unit B,Mount Pleasant,SC,29464,349000,3,2,Remington Forest,1250,,2020,66,279,336,Sold,http://www.redfin.com/SC/Mt-Pleasant/1330-Cassidy-Ct-29464/unit-B/home/168857553,Charleston Trident MLS,20001219,32.7957793,-79.855379
PAST SALE,August-4-2020,Condo/Co-op,1600 Long Grove Dr #1321,Mount Pleasant,SC,29464,261000,3,2,Long Grove at Seaside Farms,1197,,1999,61,218,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1321/home/87955619,Charleston Trident MLS,20006458,32.818582,-79.8132249
PAST SALE,,Condo/Co-op,1600 Long Grove Dr #811,Mt Pleasant,SC,29464,245500,3,2,,1197,,1999,,205,,,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-811/home/108186827,,,32.818582,-79.8132249
PAST SALE,October-24-2019,Single Family Residential,1983 Armory Dr,Mount Pleasant,SC,29466,302500,3,2,West Point,1160,6098,1993,346,261,17,Sold,http://www.redfin.com/SC/Mt-Pleasant/1983-Armory-Dr-29466/home/68878017,Charleston Trident MLS,19025036,32.8291881,-79.8192673
PAST SALE,,Condo/Co-op,1839 Villa Maison Unit B,Mt Pleasant,SC,29464,180000,3,2,,1169,,1985,,154,,,http://www.redfin.com/SC/Mt-Pleasant/1839-Villa-Maison-29464/unit-B/home/108169295,,,32.831771,-79.832271
PAST SALE,December-11-2018,Single Family Residential,1126 Daffodil Ln,Mount Pleasant,SC,29464,295000,3,2,Snee Farm,1219,6098,1981,663,242,31,Sold,http://www.redfin.com/SC/Mt-Pleasant/1126-Daffodil-Ln-29464/home/68645091,Charleston Trident MLS,18027358,32.8441688,-79.8168681
PAST SALE,August-20-2019,Single Family Residential,348 Kingston Ln,Mount Pleasant,SC,29464,302500,3,2,Longpoint,1249,6969,1992,411,242,44,Sold,http://www.redfin.com/SC/Mt-Pleasant/348-Kingston-Ln-29464/home/68595001,Charleston Trident MLS,19018266,32.8533458,-79.837786
PAST SALE,December-14-2018,Single Family Residential,610 Simmons St,Mount Pleasant,SC,29464,475000,3,1,Old Mt Pleasant,1040,15681,1950,660,457,,Sold,http://www.redfin.com/SC/Mt-Pleasant/610-Simmons-St-29464/home/68694645,Charleston Trident MLS,18030773,32.7887474,-79.8714975
PAST SALE,June-28-2019,Condo/Co-op,1837 Villa Maison Dr Unit D,Mount Pleasant,SC,29464,219000,3,2,Montclair,1169,,1985,464,187,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1837-Villa-Maison-29464/unit-D/home/87092313,Charleston Trident MLS,19003655,32.831615,-79.832416
PAST SALE,June-12-2019,Condo/Co-op,1871 Montclair Dr Unit C,Mount Pleasant,SC,29464,217500,3,2,Montclair,1169,,1985,480,186,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1871-Montclair-Dr-29464/unit-C/home/108077931,Charleston Trident MLS,19008351,32.832893,-79.830847
PAST SALE,,Single Family Residential,1327 Lonnie Cir,Mt Pleasant,SC,29464,425000,3,1.5,,1040,10914,1967,,409,,,http://www.redfin.com/SC/Mt-Pleasant/1327-Lonnie-Cir-29464/home/108166050,,,32.7923609,-79.861402
PAST SALE,August-10-2020,Single Family Residential,1298 Lake Mallard Blvd,Mount Pleasant,SC,29464,395000,3,2,Mallard Lakes,1108,6969,1986,55,356,8,Sold,http://www.redfin.com/SC/Mt-Pleasant/1298-Lake-Mallard-Blvd-29464/home/68595443,Charleston Trident MLS,20012166,32.8019642,-79.8515786
PAST SALE,August-31-2020,Single Family Residential,750 Atlantic St,Mount Pleasant,SC,29464,447000,3,2,Old Mt Pleasant,1209,6098,1950,34,370,,Sold,http://www.redfin.com/SC/Mt-Pleasant/750-Atlantic-St-29464/home/68870193,Charleston Trident MLS,20003841,32.7899886,-79.8634758
PAST SALE,September-25-2020,Single Family Residential,1095 S Shadow Dr,Mount Pleasant,SC,29464,320000,3,1.5,Hickory Shadows,1040,7840,1973,9,308,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1095-Shadow-Dr-29464/home/68893519,Charleston Trident MLS,20021090,32.8059056,-79.8576609
PAST SALE,,Condo/Co-op,1330 Cassidy Ct Unit 1330B,Mt Pleasant,SC,29464,349000,3,2.5,,1250,,1986,,279,,,http://www.redfin.com/SC/Mt-Pleasant/1330-Cassidy-Ct-29464/unit-1330B/home/68686561,,,32.7957793,-79.855379
PAST SALE,February-14-2019,Condo/Co-op,1600 Long Grove Dr #511,Mount Pleasant,SC,29464,238400,3,2,Long Grove at Seaside Farms,1197,,1999,598,199,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-511/home/108168331,Charleston Trident MLS,18031322,32.818582,-79.8132249
PAST SALE,July-30-2019,Condo/Co-op,1600 Long Grove Dr #1011,Mount Pleasant,SC,29464,238000,3,2,Long Grove,1197,,1999,432,199,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1011/home/108077806,Charleston Trident MLS,19019787,32.818582,-79.8132249
PAST SALE,January-30-2020,Condo/Co-op,1600 Long Grove Dr #1517,Mount Pleasant,SC,29464,230000,3,2,Seaside Farms,1200,,1999,248,192,305,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1517/home/108168308,Charleston Trident MLS,19033803,32.8185655,-79.8132151
PAST SALE,January-29-2019,Single Family Residential,1398 W Point Dr,Mount Pleasant,SC,29466,298000,3,2,West Point,1035,6969,1988,614,288,17,Sold,http://www.redfin.com/SC/Mt-Pleasant/1398-W-Point-Dr-29466/home/108086630,Charleston Trident MLS,18029746,32.8274947,-79.8170894
PAST SALE,January-31-2020,Single Family Residential,3043 Morningdale Dr,Mount Pleasant,SC,29466,315000,3,2,Ivy Hall,1152,7405,2000,247,273,24,Sold,http://www.redfin.com/SC/Mt-Pleasant/3043-Morningdale-Dr-29466/home/68717825,Charleston Trident MLS,19032616,32.8662403,-79.7969884
PAST SALE,March-15-2019,Single Family Residential,1287 Lake Mallard Blvd,Mount Pleasant,SC,29464,360000,3,2,Mallard Lakes,1201,7405,1986,569,300,8,Sold,http://www.redfin.com/SC/Mt-Pleasant/1287-Lake-Mallard-Blvd-29464/home/68928413,Charleston Trident MLS,19003990,32.8013428,-79.8514473
PAST SALE,June-21-2019,Single Family Residential,3253 Scranton Dr,Mount Pleasant,SC,29466,314000,3,2,Ivy Hall,1159,8276,1997,471,271,24,Sold,http://www.redfin.com/SC/Mt-Pleasant/3253-Scranton-Dr-29466/home/68555751,Charleston Trident MLS,19008228,32.8672621,-79.7895498
PAST SALE,June-7-2019,Single Family Residential,3269 Scranton Dr,Mount Pleasant,SC,29466,303000,3,2,Ivy Hall,1202,7405,1997,485,252,24,Sold,http://www.redfin.com/SC/Mt-Pleasant/3269-Scranton-Dr-29466/home/108047718,Charleston Trident MLS,19012571,32.8679461,-79.7892542
PAST SALE,,Single Family Residential,1221 Laurel Park Trl,Mt Pleasant,SC,29466,337500,3,2,,1220,5663,2005,,277,,,http://www.redfin.com/SC/Mt-Pleasant/1221-Laurel-Park-Trl-29466/home/68684751,,,32.866828,-79.7874478
PAST SALE,,Single Family Residential,1119 Simmons St,Mt Pleasant,SC,29464,500000,3,2,,1092,7257,1951,,458,,,http://www.redfin.com/SC/Mt-Pleasant/1119-Simmons-St-29464/home/68718158,,,32.7839905,-79.8664225
PAST SALE,,Condo/Co-op,1871 Montclair Dr Unit D,Mt Pleasant,SC,29464,190000,3,2,,1169,,1985,,163,,,http://www.redfin.com/SC/Mt-Pleasant/1871-Montclair-Dr-29464/unit-D/home/68904463,,,32.832893,-79.830847
PAST SALE,May-21-2019,Single Family Residential,1484 Simmons St,Mount Pleasant,SC,29464,515000,3,1.5,Old Village,1215,12632,1959,502,424,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1484-Simmons-St-29464/home/87088595,Charleston Trident MLS,18031277,32.782089,-79.8635678
PAST SALE,,Condo/Co-op,1338 Cassidy Ct Unit B,Mt Pleasant,SC,29464,308000,3,2,,1314,,1986,,234,,,http://www.redfin.com/SC/Mt-Pleasant/1338-Cassidy-Ct-29464/unit-B/home/108053738,,,32.7957793,-79.855379
PAST SALE,January-31-2019,Townhouse,710 Harbor Ln,Mount Pleasant,SC,29464,278000,3,1.5,Waterway Arms,1160,3049,1973,612,240,65,Sold,http://www.redfin.com/SC/Mt-Pleasant/710-Harbor-Ln-29464/home/108068705,Charleston Trident MLS,18030740,32.783722,-79.85956
PAST SALE,June-1-2020,Townhouse,716 Harbor Ln,Mount Pleasant,SC,29464,275000,3,1.5,Waterway Arms,1218,3049,1973,125,226,69,Sold,http://www.redfin.com/SC/Mt-Pleasant/716-Harbor-Ln-29464/home/68642543,Charleston Trident MLS,20008843,32.783843,-79.8594184
PAST SALE,,Single Family Residential,1454 Hindman Ave,Mt Pleasant,SC,29464,425000,3,1,,1156,8850,1959,,368,,,http://www.redfin.com/SC/Mt-Pleasant/1454-Hindman-Ave-29464/home/108086624,,,32.7885758,-79.8583372
PAST SALE,October-17-2018,Single Family Residential,686 Mccants Dr,Mount Pleasant,SC,29464,395000,3,1,Mt Pleasant Hgts,1056,6534,1955,718,374,,Sold,http://www.redfin.com/SC/Mt-Pleasant/686-McCants-Dr-29464/home/87088938,Charleston Trident MLS,18021270,32.7875421,-79.8642351
PAST SALE,April-27-2020,Single Family Residential,837 Armsway St,Mount Pleasant,SC,29464,360000,3,1,,1053,9147,1969,160,342,,Sold,http://www.redfin.com/SC/Mt-Pleasant/837-Armsway-St-29464/home/68594501,Charleston Trident MLS,19012862,32.7953652,-79.8658867
PAST SALE,August-16-2019,Single Family Residential,406 Morrison St,Mount Pleasant,SC,29464,425000,3,1.5,Old Village,1090,7405,1985,415,390,,Sold,http://www.redfin.com/SC/Mt-Pleasant/406-Morrison-St-29464/home/68594500,Charleston Trident MLS,19019160,32.7875052,-79.8743743
PAST SALE,June-12-2020,Condo/Co-op,1875 Montclair Dr Unit 1875-D,Mount Pleasant,SC,29464,205000,3,2,Montclair,1169,,1985,114,175,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1875-Montclair-Dr-29464/unit-1875-D/home/145689661,Charleston Trident MLS,20013124,32.8318924,-79.8320843
PAST SALE,May-29-2020,Single Family Residential,2051 Pinecone Ct,Mount Pleasant,SC,29466,340000,3,2,East Crossing,1148,6969,1987,128,296,13,Sold,http://www.redfin.com/SC/Mt-Pleasant/2051-Pinecone-Ct-29466/home/68644692,Charleston Trident MLS,20010051,32.8255915,-79.8155463
PAST SALE,April-13-2020,Condo/Co-op,1865 Montclair Dr Unit D,Mount Pleasant,SC,29464,210000,3,2,Montclair,1169,,1985,174,180,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1865-Montclair-Dr-29464/unit-D/home/108170461,Charleston Trident MLS,20006493,32.832547,-79.8302573
PAST SALE,June-28-2019,Condo/Co-op,1600 Long Grove Dr #1211,Mount Pleasant,SC,29464,225000,3,2,Long Grove,1197,,1999,464,188,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1211/home/108120841,Charleston Trident MLS,19016277,32.818582,-79.8132249
PAST SALE,June-28-2019,Condo/Co-op,1600 Long Grove Dr #1727,Mount Pleasant,SC,29464,235000,3,2,Long Grove,1197,,1999,464,196,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1727/home/108077777,Charleston Trident MLS,19003366,32.818582,-79.8132249
PAST SALE,,Condo/Co-op,1600 Long Grove Dr #1711,Mt Pleasant,SC,29464,235000,3,2,,1197,,1999,,196,,,http://www.redfin.com/SC/Mt-Pleasant/1600-Long-Grove-Dr-29464/unit-1711/home/102795802,,,32.8185655,-79.8132151
PAST SALE,October-31-2019,Single Family Residential,3332 Crowell Ln,Mount Pleasant,SC,29466,275000,3,2,Planters Pointe,1228,7405,2001,339,224,56,Sold,http://www.redfin.com/SC/Mt-Pleasant/3332-Crowell-Ln-29466/home/108167330,Charleston Trident MLS,19027481,32.8991767,-79.8232179
PAST SALE,February-20-2020,Condo/Co-op,1861 Montclair Dr Unit 1839-B,Mount Pleasant,SC,29464,180000,3,2,Montclair,1169,,1985,227,154,374,Sold,http://www.redfin.com/SC/Mt-Pleasant/1861-Montclair-Dr-29464/unit-1839-B/home/170002444,Charleston Trident MLS,19032880,32.8320723,-79.8302708
PAST SALE,May-2-2019,Single Family Residential,2459 Cotton Creek Dr,Mount Pleasant,SC,29466,319900,3,2,Planters Pointe,1250,8712,1998,521,256,50,Sold,http://www.redfin.com/SC/Mt-Pleasant/2459-Cotton-Creek-Dr-29466/home/68913732,Charleston Trident MLS,18033351,32.8996424,-79.825713
PAST SALE,September-25-2019,Single Family Residential,1430 Hindman Ave,Mount Pleasant,SC,29464,433000,3,1,Old Mt Pleasant,1040,8712,1959,375,416,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1430-Hindman-Ave-29464/home/108109507,Charleston Trident MLS,19011225,32.7892453,-79.8591343
PAST SALE,,Condo/Co-op,1872 Montclair Dr Unit B,Mt Pleasant,SC,29464,225000,3,2,,1169,,1985,,192,,,http://www.redfin.com/SC/Mt-Pleasant/1872-Montclair-Dr-29464/unit-B/home/68597062,,,32.831892,-79.832084
PAST SALE,June-21-2019,Single Family Residential,674 York St,Mount Pleasant,SC,29464,342500,3,2,Hobcaw,1125,10454,1971,471,304,,Sold,http://www.redfin.com/SC/Mt-Pleasant/674-York-St-29464/home/68554600,Charleston Trident MLS,19013851,32.8179461,-79.8704377
PAST SALE,December-3-2019,Single Family Residential,2969 Bobo Rd,Mount Pleasant,SC,29466,248500,3,2,Laurel Hill Farms,1160,13939,2007,306,214,,Sold,http://www.redfin.com/SC/Mt-Pleasant/2969-Bobo-Rd-29466/home/108122695,Charleston Trident MLS,19022550,32.8848757,-79.8070113
PAST SALE,April-1-2020,Single Family Residential,1107 Honeysuckle Ct,Mount Pleasant,SC,29464,280000,3,2,Snee Farm,1219,3920,1981,186,230,31,Sold,http://www.redfin.com/SC/Mt-Pleasant/1107-Honeysuckle-Ct-29464/home/87089455,Charleston Trident MLS,20001951,32.8454013,-79.8166262
PAST SALE,January-3-2019,Single Family Residential,1112 Daffodil Ln,Mount Pleasant,SC,29464,310000,3,2,Snee Farm,1219,3920,1981,640,254,30,Sold,http://www.redfin.com/SC/Mt-Pleasant/1112-Daffodil-Ln-29464/home/68594108,Charleston Trident MLS,18029076,32.8444307,-79.8162577
PAST SALE,,Condo/Co-op,1875 Montclair Dr Unit D,Mt Pleasant,SC,29464,205000,3,2,,1169,,1985,,175,,,http://www.redfin.com/SC/Mt-Pleasant/1875-Montclair-Dr-29464/unit-D/home/108185892,,,32.833196,-79.831008
